# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
18 8 57 21da2f
19 8 57 1f9126
20 8 57 1f9126
21 8 57 1f9126
22 8 57 21da2f
23 8 57 1f9126
24 8 57 1f9126
25 8 57 1f9126
26 8 57 21da2f
16 9 57 1f9126
17 9 57 37b541
18 9 57 37b541
19 9 57 1f9126
20 9 57 1f9126
21 9 57 1f9126
22 9 57 1f9126
23 9 57 1f9126
24 9 57 37b541
25 9 57 1f9126
26 9 57 37b541
16 10 57 37b541
17 10 57 1f9126
18 10 57 1f9126
19 10 57 37b541
20 10 57 1f9126
21 10 57 1f9126
22 10 57 ffffff
23 10 57 1f9126
24 10 57 1f9126
25 10 57 1f9126
16 11 57 21da2f
17 11 57 1f9126
18 11 57 1f9126
19 11 57 1f9126
20 11 57 37b541
21 11 57 37b541
22 11 57 ffffff
23 11 57 1f9126
24 11 57 37b541
25 11 57 ffffff
26 11 57 1f9126
16 12 57 1f9126
17 12 57 1f9126
18 12 57 1f9126
19 12 57 1f9126
20 12 57 1f9126
21 12 57 ffffff
22 12 57 1f9126
23 12 57 1f9126
24 12 57 21da2f
25 12 57 1f9126
16 13 57 1f9126
17 13 57 1f9126
18 13 57 1f9126
19 13 57 1f9126
20 13 57 ffffff
21 13 57 37b541
22 13 57 37b541
23 13 57 37b541
24 13 57 1f9126
25 13 57 1f9126
26 13 57 1f9126
16 14 57 1f9126
17 14 57 37b541
18 14 57 37b541
19 14 57 1f9126
20 14 57 37b541
22 14 57 37b541
24 14 57 1f9126
25 14 57 37b541
26 14 57 37b541
16 15 57 1f9126
17 15 57 1f9126
18 15 57 21da2f
19 15 57 21da2f
20 15 57 1f9126
21 15 57 1f9126
17 0 58 1f9126
18 0 58 21da2f
19 0 58 1f9126
20 0 58 ffffff
21 0 58 ffffff
22 0 58 1f9126
23 0 58 ffffff
24 0 58 ffffff
25 0 58 1f9126
16 1 58 1f9126
17 1 58 37b541
18 1 58 37b541
19 1 58 21da2f
20 1 58 1f9126
21 1 58 ffffff
22 1 58 ffffff
23 1 58 ffffff
24 1 58 ffffff
25 1 58 ffffff
26 1 58 37b541
16 2 58 ffffff
17 2 58 1f9126
18 2 58 1f9126
19 2 58 1f9126
20 2 58 1f9126
21 2 58 ffffff
22 2 58 ffffff
23 2 58 ffffff
24 2 58 ffffff
25 2 58 ffffff
26 2 58 1f9126
16 3 58 ffffff
17 3 58 21da2f
18 3 58 21da2f
19 3 58 37b541
20 3 58 ffffff
21 3 58 ffffff
22 3 58 ffffff
23 3 58 ffffff
24 3 58 ffffff
25 3 58 ffffff
26 3 58 21da2f
16 4 58 ffffff
17 4 58 1f9126
18 4 58 1f9126
19 4 58 37b541
20 4 58 1f9126
21 4 58 ffffff
22 4 58 ffffff
23 4 58 1f9126
24 4 58 21da2f
25 4 58 1f9126
16 5 58 ffffff
17 5 58 37b541
18 5 58 37b541
19 5 58 37b541
20 5 58 1f9126
21 5 58 ffffff
22 5 58 37b541
26 5 58 37b541
16 6 58 21da2f
17 6 58 21da2f
18 6 58 21da2f
19 6 58 37b541
20 6 58 21da2f
21 6 58 1f9126
26 6 58 21da2f
16 7 58 ffffff
17 7 58 37b541
18 7 58 37b541
19 7 58 1f9126
20 7 58 37b541
21 7 58 1f9126
23 7 58 21da2f
24 7 58 1f9126
25 7 58 37b541
16 8 58 ffffff
17 8 58 1f9126
18 8 58 21da2f
19 8 58 1f9126
20 8 58 ffffff
21 8 58 ffffff
22 8 58 1f9126
23 8 58 ffffff
24 8 58 ffffff
25 8 58 1f9126
16 9 58 ffffff
17 9 58 37b541
18 9 58 37b541
19 9 58 21da2f
20 9 58 1f9126
21 9 58 ffffff
22 9 58 ffffff
23 9 58 ffffff
24 9 58 ffffff
25 9 58 ffffff
26 9 58 37b541
16 10 58 ffffff
17 10 58 1f9126
18 10 58 1f9126
19 10 58 37b541
20 10 58 1f9126
21 10 58 ffffff
22 10 58 ffffff
23 10 58 ffffff
24 10 58 ffffff
25 10 58 ffffff
26 10 58 1f9126
16 11 58 21da2f
17 11 58 21da2f
18 11 58 21da2f
19 11 58 37b541
20 11 58 ffffff
21 11 58 ffffff
22 11 58 ffffff
23 11 58 ffffff
24 11 58 ffffff
25 11 58 ffffff
26 11 58 21da2f
17 12 58 1f9126
18 12 58 37b541
19 12 58 37b541
20 12 58 1f9126
21 12 58 ffffff
22 12 58 ffffff
23 12 58 1f9126
24 12 58 21da2f
25 12 58 1f9126
17 13 58 37b541
18 13 58 37b541
19 13 58 37b541
20 13 58 1f9126
21 13 58 ffffff
22 13 58 37b541
26 13 58 37b541
16 14 58 1f9126
17 14 58 21da2f
18 14 58 21da2f
19 14 58 37b541
20 14 58 21da2f
21 14 58 1f9126
26 14 58 21da2f
16 15 58 ffffff
17 15 58 1f9126
19 15 58 1f9126
20 15 58 ffffff
21 15 58 1f9126
17 0 59 1f9126
18 0 59 1f9126
19 0 59 1f9126
20 0 59 1f9126
21 0 59 ffffff
22 0 59 1f9126
23 0 59 1f9126
24 0 59 ffffff
25 0 59 ffffff
26 0 59 1f9126
16 1 59 37b541
17 1 59 1f9126
18 1 59 1f9126
19 1 59 37b541
20 1 59 ffffff
21 1 59 ffffff
22 1 59 ffffff
23 1 59 ffffff
24 1 59 ffffff
25 1 59 ffffff
26 1 59 1f9126
16 2 59 ffffff
17 2 59 37b541
18 2 59 37b541
19 2 59 37b541
20 2 59 ffffff
21 2 59 ffffff
22 2 59 ffffff
23 2 59 ffffff
24 2 59 ffffff
25 2 59 ffffff
26 2 59 37b541
16 3 59 ffffff
17 3 59 1f9126
18 3 59 1f9126
19 3 59 1f9126
20 3 59 ffffff
21 3 59 ffffff
22 3 59 ffffff
23 3 59 ffffff
24 3 59 ffffff
25 3 59 1f9126
16 4 59 ffffff
17 4 59 37b541
18 4 59 37b541
19 4 59 21da2f
20 4 59 ffffff
21 4 59 ffffff
22 4 59 ffffff
23 4 59 ffffff
24 4 59 1f9126
25 4 59 ffffff
26 4 59 37b541
16 5 59 ffffff
17 5 59 1f9126
18 5 59 1f9126
19 5 59 1f9126
20 5 59 1f9126
21 5 59 1f9126
22 5 59 1f9126
23 5 59 1f9126
24 5 59 1f9126
25 5 59 1f9126
26 5 59 1f9126
16 6 59 1f9126
17 6 59 1f9126
18 6 59 1f9126
19 6 59 21da2f
20 6 59 1f9126
21 6 59 ffffff
22 6 59 21da2f
23 6 59 1f9126
25 6 59 1f9126
26 6 59 1f9126
16 7 59 1f9126
17 7 59 1f9126
18 7 59 1f9126
19 7 59 21da2f
20 7 59 37b541
21 7 59 37b541
24 7 59 37b541
25 7 59 1f9126
16 8 59 ffffff
17 8 59 1f9126
18 8 59 1f9126
19 8 59 37b541
20 8 59 1f9126
21 8 59 ffffff
22 8 59 1f9126
23 8 59 1f9126
24 8 59 ffffff
25 8 59 ffffff
26 8 59 1f9126
16 9 59 ffffff
17 9 59 1f9126
18 9 59 1f9126
19 9 59 37b541
20 9 59 ffffff
21 9 59 ffffff
22 9 59 ffffff
23 9 59 ffffff
24 9 59 ffffff
25 9 59 ffffff
26 9 59 1f9126
16 10 59 ffffff
17 10 59 37b541
18 10 59 37b541
19 10 59 37b541
20 10 59 ffffff
21 10 59 ffffff
22 10 59 ffffff
23 10 59 ffffff
24 10 59 ffffff
25 10 59 ffffff
26 10 59 37b541
16 11 59 1f9126
17 11 59 1f9126
18 11 59 37b541
19 11 59 1f9126
20 11 59 ffffff
21 11 59 ffffff
22 11 59 ffffff
23 11 59 ffffff
24 11 59 ffffff
25 11 59 1f9126
16 12 59 1f9126
17 12 59 37b541
18 12 59 37b541
19 12 59 21da2f
20 12 59 ffffff
21 12 59 ffffff
22 12 59 ffffff
23 12 59 ffffff
24 12 59 1f9126
25 12 59 ffffff
26 12 59 37b541
17 13 59 1f9126
18 13 59 1f9126
19 13 59 1f9126
20 13 59 1f9126
21 13 59 1f9126
22 13 59 1f9126
23 13 59 1f9126
24 13 59 1f9126
25 13 59 1f9126
26 13 59 1f9126
16 14 59 37b541
17 14 59 1f9126
18 14 59 1f9126
19 14 59 21da2f
20 14 59 1f9126
21 14 59 37b541
22 14 59 21da2f
23 14 59 1f9126
25 14 59 1f9126
26 14 59 1f9126
16 15 59 ffffff
17 15 59 ffffff
18 15 59 1f9126
19 15 59 1f9126
20 15 59 1f9126
21 15 59 1f9126
16 0 60 37b541
17 0 60 21da2f
18 0 60 21da2f
19 0 60 21da2f
20 0 60 1f9126
21 0 60 ffffff
22 0 60 1f9126
23 0 60 ffffff
24 0 60 ffffff
25 0 60 1f9126
26 0 60 21da2f
16 1 60 1f9126
17 1 60 21da2f
18 1 60 21da2f
19 1 60 1f9126
20 1 60 ffffff
21 1 60 ffffff
22 1 60 ffffff
23 1 60 ffffff
24 1 60 ffffff
25 1 60 ffffff
26 1 60 21da2f
16 2 60 ffffff
17 2 60 1f9126
18 2 60 21da2f
19 2 60 1f9126
20 2 60 1f9126
21 2 60 ffffff
22 2 60 ffffff
23 2 60 ffffff
24 2 60 ffffff
25 2 60 1f9126
16 3 60 ffffff
17 3 60 1f9126
18 3 60 1f9126
19 3 60 1f9126
20 3 60 21da2f
21 3 60 ffffff
22 3 60 ffffff
23 3 60 ffffff
24 3 60 ffffff
25 3 60 ffffff
26 3 60 1f9126
16 4 60 ffffff
17 4 60 1f9126
18 4 60 1f9126
19 4 60 37b541
20 4 60 1f9126
21 4 60 ffffff
22 4 60 ffffff
23 4 60 ffffff
24 4 60 ffffff
25 4 60 ffffff
26 4 60 1f9126
16 5 60 ffffff
17 5 60 37b541
18 5 60 37b541
19 5 60 1f9126
20 5 60 1f9126
21 5 60 1f9126
22 5 60 ffffff
23 5 60 1f9126
24 5 60 ffffff
25 5 60 1f9126
26 5 60 37b541
16 6 60 ffffff
17 6 60 ffffff
18 6 60 1f9126
19 6 60 37b541
20 6 60 37b541
21 6 60 1f9126
22 6 60 37b541
24 6 60 37b541
16 7 60 ffffff
17 7 60 1f9126
18 7 60 37b541
19 7 60 37b541
20 7 60 1f9126
21 7 60 1f9126
23 7 60 1f9126
24 7 60 1f9126
16 8 60 37b541
17 8 60 21da2f
18 8 60 21da2f
19 8 60 21da2f
20 8 60 1f9126
21 8 60 ffffff
22 8 60 1f9126
23 8 60 ffffff
24 8 60 ffffff
25 8 60 1f9126
26 8 60 21da2f
16 9 60 ffffff
17 9 60 21da2f
18 9 60 21da2f
19 9 60 1f9126
20 9 60 ffffff
21 9 60 ffffff
22 9 60 ffffff
23 9 60 ffffff
24 9 60 ffffff
25 9 60 ffffff
26 9 60 21da2f
16 10 60 ffffff
17 10 60 1f9126
18 10 60 1f9126
19 10 60 1f9126
20 10 60 1f9126
21 10 60 ffffff
22 10 60 ffffff
23 10 60 ffffff
24 10 60 ffffff
25 10 60 1f9126
16 11 60 ffffff
17 11 60 1f9126
18 11 60 1f9126
19 11 60 37b541
20 11 60 21da2f
21 11 60 ffffff
22 11 60 ffffff
23 11 60 ffffff
24 11 60 ffffff
25 11 60 ffffff
26 11 60 1f9126
16 12 60 ffffff
17 12 60 1f9126
18 12 60 1f9126
19 12 60 37b541
20 12 60 1f9126
21 12 60 ffffff
22 12 60 ffffff
23 12 60 ffffff
24 12 60 ffffff
25 12 60 ffffff
26 12 60 1f9126
16 13 60 37b541
17 13 60 37b541
18 13 60 37b541
19 13 60 37b541
20 13 60 1f9126
21 13 60 1f9126
22 13 60 ffffff
23 13 60 1f9126
24 13 60 ffffff
25 13 60 1f9126
26 13 60 37b541
16 14 60 1f9126
17 14 60 ffffff
19 14 60 37b541
20 14 60 37b541
21 14 60 1f9126
22 14 60 37b541
24 14 60 37b541
16 15 60 ffffff
17 15 60 1f9126
18 15 60 21da2f
19 15 60 21da2f
20 15 60 1f9126
21 15 60 1f9126
16 0 61 37b541
17 0 61 1f9126
20 0 61 1f9126
21 0 61 21da2f
22 0 61 1f9126
23 0 61 1f9126
24 0 61 37b541
25 0 61 1f9126
17 1 61 1f9126
19 1 61 21da2f
20 1 61 1f9126
21 1 61 ffffff
22 1 61 ffffff
23 1 61 ffffff
24 1 61 ffffff
25 1 61 1f9126
16 2 61 37b541
17 2 61 1f9126
18 2 61 1f9126
20 2 61 37b541
21 2 61 ffffff
22 2 61 ffffff
23 2 61 ffffff
24 2 61 ffffff
25 2 61 ffffff
26 2 61 1f9126
16 3 61 ffffff
17 3 61 37b541
19 3 61 1f9126
20 3 61 ffffff
21 3 61 ffffff
22 3 61 ffffff
23 3 61 ffffff
24 3 61 ffffff
25 3 61 37b541
16 4 61 ffffff
17 4 61 21da2f
18 4 61 21da2f
19 4 61 37b541
20 4 61 ffffff
21 4 61 ffffff
22 4 61 ffffff
23 4 61 ffffff
24 4 61 ffffff
25 4 61 ffffff
26 4 61 21da2f
16 5 61 ffffff
17 5 61 37b541
18 5 61 37b541
19 5 61 37b541
20 5 61 1f9126
21 5 61 1f9126
22 5 61 37b541
23 5 61 ffffff
24 5 61 ffffff
25 5 61 ffffff
26 5 61 37b541
16 6 61 ffffff
17 6 61 1f9126
18 6 61 21da2f
19 6 61 37b541
20 6 61 1f9126
21 6 61 ffffff
23 6 61 1f9126
24 6 61 37b541
25 6 61 1f9126
16 7 61 ffffff
17 7 61 ffffff
18 7 61 37b541
19 7 61 1f9126
20 7 61 37b541
21 7 61 1f9126
16 8 61 37b541
17 8 61 1f9126
19 8 61 21da2f
20 8 61 1f9126
21 8 61 21da2f
22 8 61 1f9126
23 8 61 1f9126
24 8 61 37b541
25 8 61 1f9126
16 9 61 ffffff
17 9 61 1f9126
18 9 61 1f9126
19 9 61 21da2f
20 9 61 1f9126
21 9 61 ffffff
22 9 61 ffffff
23 9 61 ffffff
24 9 61 ffffff
25 9 61 1f9126
16 10 61 ffffff
17 10 61 1f9126
18 10 61 1f9126
19 10 61 1f9126
20 10 61 37b541
21 10 61 ffffff
22 10 61 ffffff
23 10 61 ffffff
24 10 61 ffffff
25 10 61 ffffff
26 10 61 1f9126
16 11 61 ffffff
17 11 61 37b541
18 11 61 21da2f
19 11 61 1f9126
20 11 61 ffffff
21 11 61 ffffff
22 11 61 ffffff
23 11 61 ffffff
24 11 61 ffffff
25 11 61 37b541
16 12 61 ffffff
17 12 61 21da2f
18 12 61 21da2f
19 12 61 37b541
20 12 61 ffffff
21 12 61 ffffff
22 12 61 ffffff
23 12 61 ffffff
24 12 61 ffffff
25 12 61 ffffff
26 12 61 21da2f
16 13 61 37b541
17 13 61 37b541
18 13 61 37b541
19 13 61 37b541
20 13 61 1f9126
21 13 61 1f9126
22 13 61 37b541
23 13 61 ffffff
24 13 61 ffffff
25 13 61 ffffff
26 13 61 37b541
17 14 61 1f9126
19 14 61 1f9126
20 14 61 1f9126
21 14 61 37b541
23 14 61 1f9126
24 14 61 37b541
25 14 61 1f9126
16 15 61 37b541
17 15 61 1f9126
20 15 61 1f9126
21 15 61 21da2f
17 0 62 37b541
18 0 62 37b541
19 0 62 1f9126
20 0 62 1f9126
21 0 62 37b541
22 0 62 1f9126
23 0 62 ffffff
24 0 62 1f9126
25 0 62 ffffff
26 0 62 37b541
17 1 62 1f9126
18 1 62 1f9126
19 1 62 1f9126
20 1 62 1f9126
21 1 62 ffffff
22 1 62 ffffff
23 1 62 ffffff
24 1 62 1f9126
25 1 62 1f9126
16 2 62 1f9126
17 2 62 1f9126
18 2 62 1f9126
19 2 62 1f9126
20 2 62 1f9126
21 2 62 ffffff
22 2 62 1f9126
23 2 62 ffffff
24 2 62 1f9126
25 2 62 ffffff
26 2 62 1f9126
16 3 62 1f9126
17 3 62 1f9126
19 3 62 1f9126
20 3 62 1f9126
21 3 62 ffffff
22 3 62 ffffff
23 3 62 ffffff
24 3 62 1f9126
25 3 62 1f9126
16 4 62 1f9126
17 4 62 1f9126
18 4 62 1f9126
19 4 62 1f9126
20 4 62 1f9126
21 4 62 ffffff
22 4 62 1f9126
23 4 62 ffffff
24 4 62 ffffff
25 4 62 1f9126
16 5 62 1f9126
17 5 62 1f9126
18 5 62 1f9126
19 5 62 21da2f
20 5 62 1f9126
21 5 62 ffffff
22 5 62 ffffff
23 5 62 1f9126
24 5 62 1f9126
25 5 62 1f9126
26 5 62 1f9126
16 6 62 ffffff
17 6 62 37b541
18 6 62 37b541
19 6 62 21da2f
20 6 62 1f9126
21 6 62 37b541
22 6 62 1f9126
23 6 62 21da2f
25 6 62 37b541
26 6 62 37b541
16 7 62 1f9126
17 7 62 1f9126
18 7 62 1f9126
19 7 62 21da2f
20 7 62 1f9126
21 7 62 21da2f
23 7 62 1f9126
25 7 62 1f9126
26 7 62 1f9126
16 8 62 1f9126
17 8 62 37b541
18 8 62 37b541
19 8 62 1f9126
20 8 62 1f9126
21 8 62 37b541
22 8 62 1f9126
23 8 62 ffffff
24 8 62 1f9126
25 8 62 ffffff
26 8 62 37b541
16 9 62 1f9126
17 9 62 1f9126
18 9 62 1f9126
19 9 62 1f9126
20 9 62 1f9126
21 9 62 ffffff
22 9 62 ffffff
23 9 62 ffffff
24 9 62 1f9126
25 9 62 1f9126
16 10 62 1f9126
17 10 62 1f9126
18 10 62 1f9126
19 10 62 1f9126
20 10 62 1f9126
21 10 62 ffffff
22 10 62 1f9126
23 10 62 ffffff
24 10 62 1f9126
25 10 62 ffffff
26 10 62 1f9126
16 11 62 ffffff
17 11 62 1f9126
19 11 62 1f9126
20 11 62 1f9126
21 11 62 ffffff
22 11 62 ffffff
23 11 62 ffffff
24 11 62 1f9126
25 11 62 1f9126
16 12 62 1f9126
17 12 62 1f9126
18 12 62 1f9126
19 12 62 21da2f
20 12 62 1f9126
21 12 62 ffffff
22 12 62 1f9126
23 12 62 ffffff
24 12 62 ffffff
25 12 62 1f9126
17 13 62 1f9126
18 13 62 1f9126
19 13 62 21da2f
20 13 62 1f9126
21 13 62 ffffff
22 13 62 ffffff
23 13 62 1f9126
24 13 62 1f9126
25 13 62 1f9126
26 13 62 1f9126
17 14 62 37b541
18 14 62 37b541
19 14 62 21da2f
20 14 62 1f9126
21 14 62 37b541
22 14 62 1f9126
23 14 62 21da2f
25 14 62 37b541
26 14 62 37b541
16 15 62 1f9126
17 15 62 ffffff
18 15 62 37b541
19 15 62 1f9126
20 15 62 1f9126
21 15 62 37b541
17 0 63 1f9126
18 0 63 06a115
19 0 63 37b541
20 0 63 1f9126
21 0 63 1f9126
22 0 63 37b541
23 0 63 37b541
24 0 63 1f9126
25 0 63 21da2f
26 0 63 1f9126
16 1 63 21da2f
17 1 63 1f9126
19 1 63 1f9126
20 1 63 1f9126
21 1 63 1f9126
22 1 63 37b541
23 1 63 21da2f
26 1 63 1f9126
16 2 63 1f9126
17 2 63 37b541
18 2 63 37b541
19 2 63 37b541
20 2 63 21da2f
21 2 63 21da2f
23 2 63 1f9126
25 2 63 37b541
26 2 63 37b541
17 3 63 1f9126
18 3 63 1f9126
19 3 63 1f9126
20 3 63 1f9126
21 3 63 1f9126
22 3 63 21da2f
23 3 63 37b541
25 3 63 37b541
26 3 63 1f9126
17 4 63 37b541
18 4 63 37b541
19 4 63 37b541
21 4 63 37b541
23 4 63 1f9126
24 4 63 1f9126
25 4 63 1f9126
17 5 63 1f9126
18 5 63 1f9126
19 5 63 1f9126
21 5 63 1f9126
22 5 63 21da2f
23 5 63 1f9126
25 5 63 1f9126
26 5 63 1f9126
16 6 63 1f9126
17 6 63 06a115
18 6 63 06a115
20 6 63 1f9126
21 6 63 1f9126
23 6 63 37b541
26 6 63 06a115
16 7 63 1f9126
17 7 63 1f9126
18 7 63 1f9126
19 7 63 37b541
20 7 63 1f9126
21 7 63 37b541
22 7 63 21da2f
24 7 63 21da2f
25 7 63 1f9126
17 8 63 1f9126
18 8 63 06a115
19 8 63 37b541
20 8 63 1f9126
21 8 63 21da2f
22 8 63 37b541
23 8 63 37b541
24 8 63 1f9126
25 8 63 21da2f
26 8 63 1f9126
17 9 63 1f9126
18 9 63 37b541
19 9 63 1f9126
20 9 63 1f9126
21 9 63 1f9126
22 9 63 37b541
23 9 63 21da2f
26 9 63 1f9126
17 10 63 37b541
18 10 63 37b541
19 10 63 1f9126
20 10 63 21da2f
21 10 63 21da2f
23 10 63 1f9126
25 10 63 37b541
26 10 63 37b541
16 11 63 1f9126
17 11 63 1f9126
18 11 63 1f9126
20 11 63 21da2f
21 11 63 1f9126
22 11 63 21da2f
23 11 63 37b541
25 11 63 37b541
26 11 63 1f9126
17 12 63 1f9126
18 12 63 1f9126
19 12 63 37b541
20 12 63 1f9126
21 12 63 37b541
23 12 63 1f9126
24 12 63 1f9126
25 12 63 1f9126
17 13 63 1f9126
18 13 63 06a115
19 13 63 1f9126
20 13 63 1f9126
21 13 63 1f9126
22 13 63 21da2f
23 13 63 1f9126
25 13 63 1f9126
26 13 63 1f9126
16 14 63 21da2f
17 14 63 06a115
18 14 63 06a115
20 14 63 1f9126
21 14 63 1f9126
23 14 63 37b541
26 14 63 06a115
16 15 63 1f9126
17 15 63 21da2f
18 15 63 1f9126
19 15 63 37b541
20 15 63 1f9126
21 15 63 1f9126
32 0 48 21da2f
33 0 48 1f9126
33 1 48 1f9126
32 2 48 37b541
32 3 48 21da2f
32 4 48 1f9126
33 4 48 37b541
33 5 48 37b541
33 6 48 1f9126
33 7 48 21da2f
32 8 48 21da2f
33 8 48 1f9126
33 9 48 1f9126
32 10 48 37b541
32 11 48 21da2f
32 12 48 1f9126
33 12 48 37b541
33 13 48 37b541
33 14 48 1f9126
32 0 49 1f9126
33 0 49 21da2f
32 1 49 1f9126
33 1 49 37b541
32 2 49 1f9126
32 3 49 ffffff
33 3 49 1f9126
32 4 49 1f9126
32 5 49 1f9126
33 5 49 1f9126
32 6 49 37b541
33 6 49 37b541
33 7 49 1f9126
32 8 49 1f9126
33 8 49 21da2f
32 9 49 1f9126
33 9 49 37b541
32 10 49 1f9126
32 11 49 ffffff
33 11 49 1f9126
32 12 49 1f9126
32 13 49 1f9126
33 13 49 1f9126
32 14 49 37b541
33 14 49 37b541
32 0 50 1f9126
32 1 50 ffffff
33 1 50 37b541
32 2 50 ffffff
33 2 50 1f9126
32 3 50 ffffff
33 3 50 21da2f
32 4 50 1f9126
33 5 50 37b541
33 6 50 21da2f
32 7 50 37b541
32 8 50 1f9126
32 9 50 ffffff
33 9 50 37b541
32 10 50 ffffff
33 10 50 1f9126
32 11 50 ffffff
33 11 50 21da2f
32 12 50 1f9126
33 13 50 37b541
33 14 50 21da2f
32 0 51 ffffff
33 0 51 1f9126
32 1 51 ffffff
33 1 51 1f9126
32 2 51 ffffff
33 2 51 37b541
32 3 51 1f9126
32 4 51 ffffff
33 4 51 37b541
32 5 51 1f9126
33 5 51 1f9126
32 6 51 1f9126
33 6 51 1f9126
32 7 51 1f9126
32 8 51 ffffff
33 8 51 1f9126
32 9 51 ffffff
33 9 51 1f9126
32 10 51 ffffff
33 10 51 37b541
32 11 51 1f9126
32 12 51 ffffff
33 12 51 37b541
32 13 51 1f9126
33 13 51 1f9126
32 14 51 1f9126
33 14 51 1f9126
32 0 52 1f9126
33 0 52 21da2f
32 1 52 ffffff
33 1 52 21da2f
32 2 52 1f9126
32 3 52 ffffff
33 3 52 1f9126
32 4 52 ffffff
33 4 52 1f9126
32 5 52 1f9126
33 5 52 37b541
32 8 52 1f9126
33 8 52 21da2f
32 9 52 ffffff
33 9 52 21da2f
32 10 52 1f9126
32 11 52 ffffff
33 11 52 1f9126
32 12 52 ffffff
33 12 52 1f9126
32 13 52 1f9126
33 13 52 37b541
32 0 53 1f9126
32 1 53 1f9126
32 2 53 ffffff
33 2 53 1f9126
32 3 53 37b541
32 4 53 ffffff
33 4 53 21da2f
32 5 53 ffffff
33 5 53 37b541
32 6 53 1f9126
32 8 53 1f9126
32 9 53 1f9126
32 10 53 ffffff
33 10 53 1f9126
32 11 53 37b541
32 12 53 ffffff
33 12 53 21da2f
32 13 53 ffffff
33 13 53 37b541
32 14 53 1f9126
32 0 54 ffffff
33 0 54 37b541
32 1 54 1f9126
32 2 54 ffffff
33 2 54 1f9126
32 3 54 1f9126
32 4 54 1f9126
32 5 54 1f9126
33 5 54 1f9126
32 6 54 37b541
33 6 54 37b541
32 7 54 1f9126
33 7 54 1f9126
32 8 54 ffffff
33 8 54 37b541
32 9 54 1f9126
32 10 54 ffffff
33 10 54 1f9126
32 11 54 1f9126
32 12 54 1f9126
32 13 54 1f9126
33 13 54 1f9126
32 14 54 37b541
33 14 54 37b541
32 0 55 21da2f
33 0 55 1f9126
33 1 55 1f9126
32 2 55 37b541
33 2 55 37b541
32 3 55 37b541
33 3 55 37b541
32 4 55 1f9126
32 5 55 1f9126
33 5 55 1f9126
33 6 55 06a115
32 7 55 1f9126
32 8 55 21da2f
33 8 55 1f9126
33 9 55 1f9126
32 10 55 37b541
33 10 55 37b541
32 11 55 37b541
33 11 55 1f9126
32 12 55 1f9126
32 13 55 1f9126
33 13 55 1f9126
33 14 55 06a115
-10 16 48 1f9126
-9 16 48 1f9126
-7 16 48 1f9126
-6 16 48 1f9126
-4 16 48 1f9126
-3 16 48 21da2f
-1 16 48 21da2f
-11 17 48 37b541
-10 17 48 37b541
-9 17 48 21da2f
-8 17 48 37b541
-7 17 48 21da2f
-6 17 48 21da2f
-5 17 48 37b541
-4 17 48 21da2f
-3 17 48 1f9126
-2 17 48 37b541
-1 17 48 1f9126
-11 18 48 37b541
-10 18 48 37b541
-9 18 48 21da2f
-7 18 48 21da2f
-6 18 48 1f9126
-5 18 48 37b541
-2 18 48 37b541
-11 19 48 37b541
-10 19 48 1f9126
-9 19 48 37b541
-8 19 48 1f9126
-7 19 48 37b541
-6 19 48 1f9126
-5 19 48 37b541
-4 19 48 1f9126
-3 19 48 37b541
-2 19 48 1f9126
-11 20 48 37b541
-10 20 48 21da2f
-9 20 48 37b541
-8 20 48 37b541
-7 20 48 06a115
-6 20 48 37b541
-5 20 48 37b541
-4 20 48 1f9126
-3 20 48 37b541
-2 20 48 1f9126
-11 21 48 1f9126
-10 21 48 1f9126
-9 21 48 1f9126
-8 21 48 1f9126
-7 21 48 06a115
-6 21 48 37b541
-5 21 48 1f9126
-4 21 48 37b541
-3 21 48 1f9126
-2 21 48 1f9126
-1 21 48 21da2f
-11 22 48 37b541
-10 22 48 1f9126
-6 22 48 37b541
-5 22 48 37b541
-4 22 48 21da2f
-3 22 48 37b541
-2 22 48 1f9126
-8 23 48 1f9126
-7 23 48 37b541
-6 23 48 1f9126
-5 23 48 37b541
-4 23 48 37b541
-3 23 48 1f9126
-2 23 48 1f9126
-1 23 48 37b541
-7 24 48 1f9126
-6 24 48 1f9126
-4 24 48 1f9126
-3 24 48 21da2f
-1 24 48 21da2f
-8 25 48 37b541
-7 25 48 21da2f
-6 25 48 21da2f
-5 25 48 37b541
-4 25 48 21da2f
-3 25 48 1f9126
-2 25 48 37b541
-1 25 48 1f9126
-8 26 48 1f9126
-7 26 48 21da2f
-6 26 48 1f9126
-5 26 48 37b541
-2 26 48 37b541
-8 27 48 1f9126
-7 27 48 37b541
-6 27 48 1f9126
-5 27 48 37b541
-4 27 48 1f9126
-3 27 48 37b541
-2 27 48 1f9126
-11 16 49 37b541
-10 16 49 1f9126
-9 16 49 1f9126
-8 16 49 37b541
-7 16 49 1f9126
-6 16 49 37b541
-5 16 49 37b541
-4 16 49 ffffff
-3 16 49 1f9126
-2 16 49 37b541
-1 16 49 ffffff
-11 17 49 1f9126
-10 17 49 1f9126
-9 17 49 1f9126
-8 17 49 1f9126
-7 17 49 ffffff
-6 17 49 1f9126
-5 17 49 ffffff
-4 17 49 1f9126
-3 17 49 1f9126
-2 17 49 21da2f
-1 17 49 1f9126
-11 18 49 37b541
-10 18 49 1f9126
-9 18 49 1f9126
-8 18 49 06a115
-7 18 49 1f9126
-6 18 49 ffffff
-5 18 49 37b541
